131	-2.983847	2.577410	1.187603e+02	1.187603e+02
132	-2.983847	2.577410	1.187603e+02	1.147630e+02
133	-2.990085	2.634658	1.187343e+02	1.187343e+02
134	-2.919644	2.912433	1.187152e+02	1.187152e+02
135	-2.933284	3.079299	1.186280e+02	1.186280e+02
136	-2.933847	3.440208	1.183948e+02	1.183948e+02
137	-2.986873	3.056454	1.186135e+02	1.186135e+02
138	-2.986873	3.056454	1.186135e+02	1.171439e+02
139	-3.013552	2.525866	1.185650e+02	1.185650e+02
140	-2.861421	2.591105	1.187265e+02	1.187265e+02
141	-2.923636	3.177952	1.185414e+02	1.185414e+02
142	-2.923636	3.177952	1.185414e+02	1.180601e+02
143	-3.023527	3.269808	1.183728e+02	1.183728e+02
144	-2.902565	2.683128	1.188210e+02	1.188210e+02
145	-2.922203	3.013517	1.186518e+02	1.186518e+02
146	-2.922203	3.013517	1.186518e+02	1.170996e+02
147	-2.977635	3.455827	1.184140e+02	1.184140e+02
148	-3.137627	3.019336	1.172848e+02	1.172848e+02
149	-3.137627	3.019336	1.172848e+02	1.143958e+02
150	-2.973087	2.736480	1.187842e+02	1.187842e+02
151	-2.961045	3.154971	1.185969e+02	1.185969e+02
152	-2.965951	2.246110	1.186451e+02	1.186451e+02
153	-2.956325	2.763910	1.188100e+02	1.188100e+02
154	-2.998134	3.346198	1.184333e+02	1.184333e+02
155	-3.061601	2.588778	1.181514e+02	1.181514e+02
156	-2.922040	4.420574	1.179308e+02	1.179308e+02
157	-3.000078	5.197214	1.178876e+02	1.178876e+02
158	-3.000078	5.197214	1.178876e+02	1.175969e+02
159	-2.902749	5.528575	1.176631e+02	1.176631e+02
160	-2.902749	5.528575	1.176631e+02	1.171109e+02
161	-2.992473	4.855656	1.179413e+02	1.179413e+02
162	-2.877573	4.820112	1.175947e+02	1.175947e+02
163	-2.953108	4.976343	1.179089e+02	1.179089e+02
164	-2.953108	4.976343	1.179089e+02	1.170223e+02
165	-2.953108	4.976343	1.179089e+02	1.177107e+02
166	-2.900062	5.244449	1.176758e+02	1.176758e+02
167	-2.910387	4.952422	1.177689e+02	1.177689e+02
168	-2.992233	3.465079	1.183867e+02	1.183867e+02
169	-2.917714	2.214142	1.188137e+02	1.188137e+02
170	-2.915804	2.504809	1.189083e+02	1.189083e+02
171	-2.873154	3.042698	1.184328e+02	1.184328e+02
172	-2.937459	3.296348	1.184921e+02	1.184921e+02
173	-3.025685	3.054390	1.184527e+02	1.184527e+02
174	-3.007233	3.796807	1.181979e+02	1.181979e+02
175	-3.007233	3.796807	1.181979e+02	1.180032e+02
176	-3.007233	3.796807	1.181979e+02	1.147948e+02
177	-2.872382	3.542947	1.180510e+02	1.180510e+02
178	-2.754270	3.122402	1.171763e+02	1.171763e+02
179	-2.841422	2.433995	1.187157e+02	1.187157e+02
180	-2.957656	2.608340	1.188509e+02	1.188509e+02
181	-2.957656	2.608340	1.188509e+02	1.172797e+02
182	-3.020928	2.811579	1.185495e+02	1.185495e+02
183	-2.940661	3.292833	1.184995e+02	1.184995e+02
184	-2.954099	3.068224	1.186506e+02	1.186506e+02
185	-2.954099	3.068224	1.186506e+02	1.183944e+02
186	-2.994327	3.581857	1.183246e+02	1.183246e+02
187	-3.067617	4.082364	1.177966e+02	1.177966e+02
188	-3.067617	4.082364	1.177966e+02	1.174197e+02
189	-3.067617	4.082364	1.177966e+02	1.162620e+02
190	-3.104195	3.278900	1.177064e+02	1.177064e+02
191	-3.125430	3.647880	1.173493e+02	1.173493e+02
192	-3.101468	4.015945	1.175195e+02	1.175195e+02
193	-3.228797	3.107091	1.155404e+02	1.155404e+02
194	-3.162125	3.245591	1.168930e+02	1.168930e+02
195	-3.202681	3.726424	1.161049e+02	1.161049e+02
196	-3.189799	3.168487	1.163903e+02	1.163903e+02
197	-3.113036	3.771897	1.174629e+02	1.174629e+02
198	-3.069965	3.808825	1.178631e+02	1.178631e+02
199	-2.896068	3.638389	1.181343e+02	1.181343e+02
200	-2.896068	3.638389	1.181343e+02	1.160982e+02
201	-2.983694	3.449946	1.184097e+02	1.184097e+02
202	-2.983694	3.449946	1.184097e+02	1.166626e+02
203	-2.983694	3.449946	1.184097e+02	1.179052e+02
204	-2.983694	3.449946	1.184097e+02	1.170810e+02
205	-2.983694	3.449946	1.184097e+02	1.179315e+02
206	-2.983694	3.449946	1.184097e+02	1.177269e+02
207	-3.039257	3.743886	1.180880e+02	1.180880e+02
208	-3.039257	3.743886	1.180880e+02	1.174869e+02
209	-2.922828	3.978734	1.180840e+02	1.180840e+02
210	-2.907975	4.848856	1.177740e+02	1.177740e+02
211	-2.835971	4.434337	1.173344e+02	1.173344e+02
212	-2.771420	4.046938	1.167210e+02	1.167210e+02
213	-2.767969	3.696150	1.168726e+02	1.168726e+02
214	-2.720443	3.382648	1.164064e+02	1.164064e+02
215	-2.720443	3.382648	1.164064e+02	1.156218e+02
216	-2.791757	3.350445	1.174415e+02	1.174415e+02
217	-2.788220	3.942704	1.169941e+02	1.169941e+02
218	-2.752306	3.323542	1.169489e+02	1.169489e+02
219	-2.846995	2.908970	1.183774e+02	1.183774e+02
220	-2.876868	3.119384	1.183917e+02	1.183917e+02
221	-2.876868	3.119384	1.183917e+02	1.170947e+02
222	-2.991648	3.892722	1.181932e+02	1.181932e+02
223	-2.976385	4.033063	1.181538e+02	1.181538e+02
224	-2.976385	4.033063	1.181538e+02	1.175841e+02
225	-2.958496	3.413112	1.184435e+02	1.184435e+02
226	-2.933378	2.565512	1.188941e+02	1.188941e+02
227	-2.933378	2.565512	1.188941e+02	1.175187e+02
228	-3.030483	2.599760	1.184618e+02	1.184618e+02
229	-3.030483	2.599760	1.184618e+02	1.166375e+02
230	-3.030483	2.599760	1.184618e+02	1.160744e+02
231	-2.805870	2.209965	1.185851e+02	1.185851e+02
232	-2.805870	2.209965	1.185851e+02	1.179898e+02
233	-2.859973	2.690166	1.186476e+02	1.186476e+02
234	-2.952245	2.600660	1.188636e+02	1.188636e+02
235	-2.899843	2.618343	1.188490e+02	1.188490e+02
236	-2.899843	2.618343	1.188490e+02	1.186926e+02
237	-2.949694	2.991991	1.186965e+02	1.186965e+02
238	-3.093912	2.503254	1.176509e+02	1.176509e+02
239	-3.183252	2.820950	1.163879e+02	1.163879e+02
240	-3.183252	2.820950	1.163879e+02	1.142513e+02
241	-3.262143	3.125594	1.147165e+02	1.147165e+02
242	-3.012705	2.811325	1.185989e+02	1.185989e+02
243	-2.916124	2.385353	1.189088e+02	1.189088e+02
244	-2.900156	2.700625	1.188049e+02	1.188049e+02
245	-2.900156	2.700625	1.188049e+02	1.185523e+02
246	-2.900156	2.700625	1.188049e+02	1.187277e+02
247	-2.973383	3.459614	1.184155e+02	1.184155e+02
248	-2.973383	3.459614	1.184155e+02	1.170856e+02
249	-2.879718	2.904659	1.185810e+02	1.185810e+02
250	-2.916205	3.007642	1.186416e+02	1.186416e+02
251	-2.949412	3.194173	1.185712e+02	1.185712e+02
252	-2.949412	3.194173	1.185712e+02	1.171036e+02
253	-2.983249	3.178897	1.185573e+02	1.185573e+02
254	-2.872003	3.093802	1.183839e+02	1.183839e+02
255	-2.838658	3.583667	1.177566e+02	1.177566e+02
256	-2.894095	3.092462	1.185007e+02	1.185007e+02
257	-3.111921	3.671188	1.175049e+02	1.175049e+02
258	-2.998497	3.080042	1.185666e+02	1.185666e+02
259	-2.974967	3.250859	1.185304e+02	1.185304e+02
260	-2.942777	3.122649	1.186114e+02	1.186114e+02
261	-3.018548	3.982677	1.180926e+02	1.180926e+02
262	-3.010549	4.967499	1.178933e+02	1.178933e+02
263	-3.010549	4.967499	1.178933e+02	1.165525e+02
264	-2.922298	5.020956	1.178119e+02	1.178119e+02
265	-2.923879	4.645230	1.178838e+02	1.178838e+02
266	-2.923879	4.645230	1.178838e+02	1.176408e+02
267	-3.009277	4.991058	1.178933e+02	1.178933e+02
268	-2.937110	4.409779	1.179844e+02	1.179844e+02
269	-2.937110	4.409779	1.179844e+02	1.163596e+02
270	-2.950706	4.594313	1.179721e+02	1.179721e+02
271	-2.951205	4.852924	1.179242e+02	1.179242e+02
272	-2.932111	5.461379	1.177995e+02	1.177995e+02
273	-2.879143	5.935414	1.174868e+02	1.174868e+02
274	-2.900827	6.534122	1.176022e+02	1.176022e+02
275	-2.994655	6.358424	1.178263e+02	1.178263e+02
276	-3.065006	6.618970	1.175541e+02	1.175541e+02
277	-3.080237	7.402033	1.174354e+02	1.174354e+02
278	-2.975102	7.682340	1.178119e+02	1.178119e+02
279	-2.994699	8.185946	1.178024e+02	1.178024e+02
280	-3.018521	8.623963	1.177542e+02	1.177542e+02
281	-3.021793	8.667825	1.177443e+02	1.177443e+02
282	-2.991727	8.707817	1.178035e+02	1.178035e+02
283	-2.978949	8.860794	1.178077e+02	1.178077e+02
284	-2.978949	8.860794	1.178077e+02	1.128940e+02
285	-2.881592	8.604266	1.174564e+02	1.174564e+02
286	-2.955387	8.697349	1.177850e+02	1.177850e+02
287	-3.039648	7.935729	1.176792e+02	1.176792e+02
288	-3.097819	8.201158	1.172830e+02	1.172830e+02
289	-3.203562	8.399164	1.158515e+02	1.158515e+02
290	-3.155093	8.759548	1.166240e+02	1.166240e+02
291	-3.222850	8.460050	1.154867e+02	1.154867e+02
292	-3.222850	8.460050	1.154867e+02	1.124078e+02
293	-3.132467	8.532455	1.169168e+02	1.169168e+02
294	-3.004034	8.901574	1.177870e+02	1.177870e+02
295	-3.117899	9.107440	1.170814e+02	1.170814e+02
296	-2.996217	8.310868	1.178002e+02	1.178002e+02
297	-2.996217	8.310868	1.178002e+02	1.174041e+02
298	-2.901693	8.416716	1.175843e+02	1.175843e+02
299	-2.901693	8.416716	1.175843e+02	1.170437e+02
300	-2.953626	8.282289	1.177831e+02	1.177831e+02
301	-2.810136	8.346286	1.167869e+02	1.167869e+02
302	-2.805087	8.569772	1.167261e+02	1.167261e+02
303	-2.830372	8.319577	1.170107e+02	1.170107e+02
304	-2.830372	8.319577	1.170107e+02	1.136715e+02
305	-2.820276	7.779814	1.169058e+02	1.169058e+02
306	-2.866998	8.363954	1.173477e+02	1.173477e+02
307	-2.932911	7.710547	1.177303e+02	1.177303e+02
308	-2.946362	6.970809	1.177787e+02	1.177787e+02
309	-2.892695	6.562631	1.175530e+02	1.175530e+02
310	-2.824392	6.420774	1.169751e+02	1.169751e+02
311	-2.824392	6.420774	1.169751e+02	1.157093e+02
312	-2.928882	6.866557	1.177264e+02	1.177264e+02
313	-2.928882	6.866557	1.177264e+02	1.170926e+02
314	-2.955525	6.864016	1.178002e+02	1.178002e+02
315	-2.935231	7.552594	1.177394e+02	1.177394e+02
316	-2.877388	7.720824	1.174311e+02	1.174311e+02
317	-2.877388	7.720824	1.174311e+02	1.167353e+02
318	-2.877388	7.720824	1.174311e+02	1.147892e+02
319	-2.877388	7.720824	1.174311e+02	1.135191e+02
320	-2.879327	7.412269	1.174481e+02	1.174481e+02
321	-3.024955	7.658673	1.177386e+02	1.177386e+02
322	-3.015617	8.064544	1.177643e+02	1.177643e+02
323	-3.015617	8.064544	1.177643e+02	1.173732e+02
324	-3.015617	8.064544	1.177643e+02	1.166878e+02
325	-3.092219	7.306695	1.173381e+02	1.173381e+02
326	-3.095224	6.183638	1.173309e+02	1.173309e+02
327	-3.095224	6.183638	1.173309e+02	1.165059e+02
328	-2.953048	6.402196	1.178064e+02	1.178064e+02
329	-2.959099	6.546448	1.178130e+02	1.178130e+02
330	-3.020688	7.620245	1.177526e+02	1.177526e+02
331	-3.139668	7.318485	1.168339e+02	1.168339e+02
332	-3.134298	7.712504	1.168977e+02	1.168977e+02
333	-3.134298	7.712504	1.168977e+02	1.151405e+02
334	-3.157208	7.834260	1.165971e+02	1.165971e+02
335	-3.157208	7.834260	1.165971e+02	1.136492e+02
336	-3.115676	8.656328	1.171059e+02	1.171059e+02
337	-3.115676	8.656328	1.171059e+02	1.154696e+02
338	-3.015278	8.579861	1.177632e+02	1.177632e+02
339	-3.015278	8.579861	1.177632e+02	1.158184e+02
340	-3.015278	8.579861	1.177632e+02	1.172262e+02
341	-2.976591	8.257586	1.178091e+02	1.178091e+02
342	-3.023324	8.852860	1.177390e+02	1.177390e+02
343	-3.023324	8.852860	1.177390e+02	1.163249e+02
344	-3.023324	8.852860	1.177390e+02	1.170819e+02
345	-2.940364	8.855194	1.177488e+02	1.177488e+02
346	-2.938257	8.887645	1.177424e+02	1.177424e+02
347	-2.816120	9.202670	1.168531e+02	1.168531e+02
348	-2.810430	9.005013	1.167881e+02	1.167881e+02
349	-2.919655	8.590324	1.176738e+02	1.176738e+02
350	-2.924161	9.076260	1.176916e+02	1.176916e+02
351	-2.949279	8.451260	1.177732e+02	1.177732e+02
352	-2.875962	8.384070	1.174167e+02	1.174167e+02
353	-3.016098	7.846653	1.177642e+02	1.177642e+02
354	-3.029470	7.418747	1.177246e+02	1.177246e+02
355	-3.029470	7.418747	1.177246e+02	1.166179e+02
356	-3.048838	7.587252	1.176368e+02	1.176368e+02
357	-3.134996	8.147499	1.168874e+02	1.168874e+02
358	-3.102772	8.507845	1.172359e+02	1.172359e+02
359	-3.102772	8.507845	1.172359e+02	1.157231e+02
360	-3.121555	8.224695	1.170434e+02	1.170434e+02
361	-3.031046	8.411722	1.177130e+02	1.177130e+02
362	-2.888639	7.717058	1.175089e+02	1.175089e+02
363	-3.016257	6.884152	1.177736e+02	1.177736e+02
364	-3.196000	7.212395	1.159906e+02	1.159906e+02
365	-3.196000	7.212395	1.159906e+02	1.127301e+02
366	-3.196000	7.212395	1.159906e+02	1.141732e+02
367	-3.191757	7.018742	1.160653e+02	1.160653e+02
368	-3.115664	7.684884	1.171096e+02	1.171096e+02
369	-3.029446	8.299995	1.177194e+02	1.177194e+02
370	-2.950705	7.829420	1.177795e+02	1.177795e+02
371	-2.950705	7.829420	1.177795e+02	1.167578e+02
372	-2.950705	7.829420	1.177795e+02	1.175896e+02
373	-2.890460	6.919907	1.175308e+02	1.175308e+02
374	-2.829516	6.812045	1.170186e+02	1.170186e+02
375	-2.873827	6.512558	1.174246e+02	1.174246e+02
376	-2.956760	6.009112	1.178277e+02	1.178277e+02
377	-2.902688	5.402240	1.176740e+02	1.176740e+02
378	-3.103363	4.434140	1.174063e+02	1.174063e+02
379	-3.103363	4.434140	1.174063e+02	1.157402e+02
380	-3.103363	4.434140	1.174063e+02	1.147401e+02
381	-3.066014	4.065779	1.178129e+02	1.178129e+02
382	-3.014859	4.330059	1.180011e+02	1.180011e+02
383	-3.083209	4.284435	1.176229e+02	1.176229e+02
384	-3.115023	4.339044	1.173020e+02	1.173020e+02
385	-3.168423	4.780777	1.165332e+02	1.165332e+02
386	-3.157147	4.885453	1.166893e+02	1.166893e+02
387	-3.157147	4.885453	1.166893e+02	1.120730e+02
388	-3.088766	4.731114	1.174935e+02	1.174935e+02
389	-3.017444	4.712929	1.179127e+02	1.179127e+02
390	-3.017444	4.712929	1.179127e+02	1.150746e+02
391	-3.017444	4.712929	1.179127e+02	1.173776e+02
392	-2.938469	6.209049	1.177765e+02	1.177765e+02
393	-2.889402	5.900170	1.175583e+02	1.175583e+02
394	-2.889402	5.900170	1.175583e+02	1.156225e+02
395	-2.853016	5.470333	1.173113e+02	1.173113e+02
396	-2.866518	4.481576	1.175892e+02	1.175892e+02
397	-3.026307	4.308235	1.179671e+02	1.179671e+02
398	-3.026307	4.308235	1.179671e+02	1.173756e+02
399	-3.002265	3.270321	1.184596e+02	1.184596e+02
400	-3.115180	3.891721	1.174051e+02	1.174051e+02
401	-3.055009	3.528786	1.180756e+02	1.180756e+02
402	-3.016153	3.933168	1.181182e+02	1.181182e+02
403	-3.059265	3.695233	1.179822e+02	1.179822e+02
404	-3.059265	3.695233	1.179822e+02	1.159672e+02
405	-2.827631	3.605729	1.176374e+02	1.176374e+02
406	-2.856315	3.514031	1.179531e+02	1.179531e+02
407	-2.839290	3.491657	1.178260e+02	1.178260e+02
408	-2.723556	2.025214	1.179311e+02	1.179311e+02
409	-2.688090	2.130530	1.174385e+02	1.174385e+02
410	-2.815116	1.884643	1.183844e+02	1.183844e+02
411	-2.851196	2.810088	1.184948e+02	1.184948e+02
412	-2.863823	2.042898	1.186804e+02	1.186804e+02
413	-2.863823	2.042898	1.186804e+02	1.115726e+02
414	-2.747547	2.662968	1.176220e+02	1.176220e+02
415	-2.687036	2.444821	1.170336e+02	1.170336e+02
416	-2.541976	1.887855	1.152195e+02	1.152195e+02
417	-2.591126	2.463222	1.152046e+02	1.152046e+02
418	-2.727860	2.612166	1.174188e+02	1.174188e+02
419	-2.727860	2.612166	1.174188e+02	1.138203e+02
420	-2.727860	2.612166	1.174188e+02	1.134699e+02
421	-2.800895	2.439229	1.184313e+02	1.184313e+02
422	-2.800895	2.439229	1.184313e+02	1.172790e+02
423	-2.943896	1.731360	1.170555e+02	1.170555e+02
424	-2.943896	1.731360	1.170555e+02	1.110472e+02
425	-2.943896	1.731360	1.170555e+02	1.155082e+02
426	-2.998978	2.030992	1.178416e+02	1.178416e+02
427	-2.959033	2.492472	1.188460e+02	1.188460e+02
428	-2.959033	2.492472	1.188460e+02	1.177893e+02
429	-2.959033	2.492472	1.188460e+02	1.159930e+02
430	-2.959033	2.492472	1.188460e+02	1.160892e+02
431	-3.048033	3.059535	1.183028e+02	1.183028e+02
432	-2.994320	3.022548	1.186078e+02	1.186078e+02
433	-3.085463	2.639494	1.178964e+02	1.178964e+02
434	-3.135896	2.832156	1.172660e+02	1.172660e+02
435	-3.135896	2.832156	1.172660e+02	1.143308e+02
436	-3.110232	4.038179	1.174218e+02	1.174218e+02
437	-3.110232	4.038179	1.174218e+02	1.166139e+02
438	-3.073173	3.692403	1.178774e+02	1.178774e+02
439	-3.052989	3.735092	1.180099e+02	1.180099e+02
440	-3.121965	4.225355	1.172464e+02	1.172464e+02
441	-3.108346	4.204069	1.174024e+02	1.174024e+02
442	-3.108346	4.204069	1.174024e+02	1.153110e+02
443	-2.993674	4.288632	1.180586e+02	1.180586e+02
444	-2.945024	3.719006	1.182633e+02	1.182633e+02
445	-2.986150	4.380172	1.180426e+02	1.180426e+02
446	-2.960965	3.417494	1.184417e+02	1.184417e+02
447	-2.924973	3.235237	1.185056e+02	1.185056e+02
448	-2.836901	3.290960	1.179592e+02	1.179592e+02
449	-2.932081	2.650724	1.188704e+02	1.188704e+02
450	-2.932081	2.650724	1.188704e+02	1.179902e+02
451	-2.932081	2.650724	1.188704e+02	1.175651e+02
452	-2.900157	2.334551	1.189016e+02	1.189016e+02
453	-2.908405	1.787155	1.177559e+02	1.177559e+02
454	-2.809242	2.349993	1.185565e+02	1.185565e+02
455	-2.746374	2.396079	1.179186e+02	1.179186e+02
456	-2.746374	2.396079	1.179186e+02	1.173712e+02
457	-2.773232	3.000485	1.175564e+02	1.175564e+02
458	-2.756329	3.003565	1.173338e+02	1.173338e+02
459	-2.756329	3.003565	1.173338e+02	1.141245e+02
460	-2.756329	3.003565	1.173338e+02	1.154486e+02
461	-2.880494	2.769587	1.186894e+02	1.186894e+02
462	-2.880494	2.769587	1.186894e+02	1.175912e+02
463	-2.823714	4.240356	1.172743e+02	1.172743e+02
464	-2.806982	4.252124	1.170851e+02	1.170851e+02
465	-2.782509	4.460083	1.167118e+02	1.167118e+02
466	-2.831258	4.361586	1.173101e+02	1.173101e+02
467	-2.831258	4.361586	1.173101e+02	1.152942e+02
468	-2.831258	4.361586	1.173101e+02	1.167921e+02
469	-2.818244	3.769887	1.174384e+02	1.174384e+02
470	-2.923693	3.819329	1.181584e+02	1.181584e+02
471	-2.922407	4.593178	1.178895e+02	1.178895e+02
472	-2.922407	4.593178	1.178895e+02	1.157126e+02
473	-3.078827	4.373654	1.176395e+02	1.176395e+02
474	-2.977094	4.201291	1.180974e+02	1.180974e+02
475	-3.074512	4.240660	1.177035e+02	1.177035e+02
476	-3.064455	4.086799	1.178181e+02	1.178181e+02
477	-3.064455	4.086799	1.178181e+02	1.174370e+02
478	-3.064455	4.086799	1.178181e+02	1.173575e+02
479	-2.950172	3.720381	1.182708e+02	1.182708e+02
480	-3.006638	3.839624	1.181824e+02	1.181824e+02
